met_s,mission_phase,mode_index,mode_holding,mode_flying,gate_id,gate_phase,crew_action,alt_m,speed_mps,srf_speed_mps,vspeed_mps,q_pa,mach,downrange_m,mass_kg,accel_g,thrust_n,att_err_deg,rate_cmd_rads,throttle,torque_cmd,rcs_on,trans_x,trans_y,trans_z,att_point_deg,att_rate_cmd,att_rate_meas,act_pitch,act_yaw,act_roll,ctrl_tq_pitch,ctrl_tq_yaw,rate_pitch_dps,rate_roll_dps,rate_yaw_dps,ctrl_tq_roll,moi_pitch,moi_roll,moi_yaw,rcs_thrust_n,ap_km,pe_km,inc_deg,raan_deg,ullage_stab,clamp_frac,clamp_held,upfg_tgo_s,upfg_vgo_mps,pitch_deg,azimuth_deg,ascent_phase,boost_phase,boost_aoa_deg,engine_mode,ignite_alt_m,descent_speed_mps,rv_phase,lvlh_rx,lvlh_ry,lvlh_rz,rv_range_m,rv_burn_dv,dock_phase,dock_range_m,close_speed_mps,dock_hold,dep_phase,deorbit_phase,entry_phase,bank_deg,com_descent_mode,chute_phase,drogue,main,dv_planned_mps,dv_delivered_mps,dv_residual_mps,fdir_fault,fdir_recovery,fdir_abort,abort_mode,cal_thrust_n,cal_beta,cal_invI,cal_ld,steer_sign,ker_avail,ker_remain_dv,ker_final_dv,ker_cur_twr,ker_cur_thrust_n,steer_loss_mps,grav_loss_mps,drag_loss_mps,cal_kaero,cal_kaero_p,qalpha_cap_deg,aero_ang_accel,aoa_signed_deg,rcsbal_torque_naive,rcsbal_torque_resid,rcsbal_force_frac,cc_dsigma_deg,cc_slope_m_per_rad,warp_rate,eng_ignited,eng_flameout,mmh_frac,nto_frac,skin_temp_frac,rcs_geo_pitch,rcs_geo_yaw,rcs_geo_roll,app_pitch,app_yaw,app_roll,app_tx,app_ty,app_tz,rcs_pulse_att,rcs_pulse_trans,acc_int_s,acc_att_s,acc_trans_s,acc_both_s,acc_none_s,acc_att_imp,acc_trans_imp,acc_both_imp,acc_req_att,acc_app_att,acc_req_trans,acc_app_trans
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,311.565812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2207.812256,0,0,1,1,0.630573,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,311.7503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2407.578613,0,0,1,1,0.630433,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,311.951481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2607.421387,0,0,1,1,0.630291,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.169361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,2807.187744,0,0,1,1,0.63015,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.403933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3007.030518,0,0,1,1,0.630012,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.655205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3206.796875,0,0,1,1,0.629875,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,312.92317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3406.563477,0,0,1,1,0.62975,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,313.207828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3606.406006,0,0,1,1,0.629627,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,313.509184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,3806.172607,0,0,1,1,0.629512,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,313.827234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4006.015137,0,0,1,1,0.629402,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,314.161982,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4205.781738,0,0,1,1,0.6293,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,314.513424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4405.624512,0,0,1,1,0.629201,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,314.881564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4605.390625,0,0,1,1,0.629117,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,315.266398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,4805.233398,0,0,1,1,0.629032,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,315.66793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5005,0,0,1,1,0.628951,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,316.086155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5204.766602,0,0,1,1,0.628874,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,316.521073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5404.609375,0,0,1,1,0.6288,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,316.972691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5604.375488,0,0,1,1,0.628729,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,317.441001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,5804.218262,0,0,1,1,0.628659,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,317.92601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6003.984863,0,0,1,1,0.628603,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,318.427712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6203.827637,0,0,1,1,0.628531,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.667618,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,318.946113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6403.59375,0,0,1,1,0.628459,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,319.481207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6603.436523,0,0,1,1,0.628387,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,320.033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,6803.203125,0,0,1,1,0.628314,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,320.601485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7002.969727,0,0,1,1,0.628238,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,321.186664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.718811,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7202.812012,0,0,1,1,0.628167,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,321.788542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7402.578613,0,0,1,1,0.628108,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.659989,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,322.407112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7602.421387,0,0,1,1,0.628017,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.65236,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,323.042382,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,7802.187988,0,0,1,1,0.627924,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.621842,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,323.694344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8002.030273,0,0,1,1,0.62783,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.621842,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,324.363006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8201.796875,0,0,1,1,0.627732,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.621842,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,325.04836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8401.563477,0,0,1,1,0.627632,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.614213,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,325.750408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8601.40625,0,0,1,1,0.627527,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.614213,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,326.469154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.717834,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,8801.172852,0,0,1,1,0.627419,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.614213,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,327.204593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716248,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9001.015625,0,0,1,1,0.627306,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.606583,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,327.956731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716248,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9200.78125,0,0,1,1,0.627188,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.606583,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,328.725562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716248,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9400.624023,0,0,1,1,0.627094,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.576066,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,329.511093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716248,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9600.390625,0,0,1,1,0.627004,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.568436,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,330.313316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716248,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,9800.233398,0,0,1,1,0.626845,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.568436,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,331.132238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716248,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.626691,,,,,,,,,,,,,,,,,,,,,,,
0,ASCENT,7,0,1,None,Holding,0,92.586196,407.818445,0,0,0,0,0.000022,1573203.560807,,,,,,,0,,,,,,,,,,,,,,,,0,0,0,,0.0399,-6362.530591,28.620268,331.967853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,None,Continue,0,None,,,,,,1,6097.716248,432.371399,0.713823,11027861.328125,,,,,,,,,,,,,,10000,0,0,1,1,0.626538,,,,,,,,,,,,,,,,,,,,,,,
